cod_item;qtd_item;seq_item;seq_pre_venda;val_desconto;val_total;val_unitario
418;588;1;43181;R$0,00;R$55.272,00;R$94,00
418;588;1;49180;R$0,00;R$56.448,00;R$96,00
418;588;1;49483;R$0,00;R$56.448,00;R$96,00
418;588;1;51131;R$0,00;R$57.624,00;R$98,00
418;588;1;53097;R$0,00;R$61.152,00;R$104,00
418;588;1;53286;R$0,00;R$61.152,00;R$104,00
418;588;1;53501;R$0,00;R$61.152,00;R$104,00
418;588;2;46584;R$0,00;R$56.154,00;R$95,50
418;756;1;47701;R$0,00;R$72.576,00;R$96,00
418;924;1;47170;R$0,00;R$88.704,00;R$96,00
418;1092;2;45625;R$0,00;R$104.286,00;R$95,50
418;1176;1;43463;R$0,00;R$111.720,00;R$95,00
419;1;4;44146;R$0,00;R$118,00;R$118,00
420;1;4;45213;R$0,00;R$60,00;R$60,00
420;1;5;44146;R$0,00;R$118,00;R$118,00
420;2;5;48877;R$0,00;R$236,00;R$118,00
421;1;1;45274;R$0,00;R$300,00;R$300,00
421;1;1;46977;R$0,00;R$25,00;R$25,00
421;1;4;52238;R$0,00;R$24,99;R$24,99
421;1;5;43304;R$0,00;R$299,88;R$299,88
421;1;5;52167;R$0,00;R$25,00;R$25,00
421;1;6;46135;R$0,00;R$25,00;R$25,00
421;2;6;49714;R$0,00;R$50,00;R$25,00
421;4;4;43356;R$0,00;R$99,96;R$24,99
426;1;1;46997;R$0,00;R$105,00;R$105,00
426;1;1;47168;R$0,00;R$105,00;R$105,00
426;1;1;47193;R$0,00;R$105,00;R$105,00
426;1;1;47273;R$0,00;R$105,00;R$105,00
426;1;1;47459;R$0,00;R$105,00;R$105,00
426;1;1;47490;R$0,00;R$105,00;R$105,00
426;1;1;47560;R$0,00;R$105,00;R$105,00
426;1;1;47563;R$0,00;R$105,00;R$105,00
426;1;1;47600;R$0,00;R$105,00;R$105,00
426;1;1;47659;R$0,00;R$105,00;R$105,00
426;1;1;47763;R$0,00;R$105,00;R$105,00
426;1;1;47774;R$0,00;R$105,00;R$105,00
426;1;1;47877;R$0,00;R$105,00;R$105,00
426;1;1;47886;R$0,00;R$105,00;R$105,00
426;1;1;47897;R$0,00;R$105,00;R$105,00
426;1;1;47945;R$0,00;R$105,00;R$105,00
426;1;1;47966;R$0,00;R$105,00;R$105,00
426;1;1;47993;R$0,00;R$105,00;R$105,00
426;1;1;48015;R$0,00;R$105,00;R$105,00
426;1;1;48035;R$0,00;R$105,00;R$105,00
426;1;1;48133;R$0,00;R$105,00;R$105,00
426;1;1;48172;R$0,00;R$105,00;R$105,00
426;1;1;48175;R$0,00;R$105,00;R$105,00
426;1;1;48212;R$0,00;R$105,00;R$105,00
426;1;1;48253;R$0,00;R$105,00;R$105,00
426;1;1;48285;R$0,00;R$105,00;R$105,00
426;1;1;48340;R$0,00;R$105,00;R$105,00
426;1;1;48349;R$0,00;R$105,00;R$105,00
426;1;1;48350;R$0,00;R$105,00;R$105,00
426;1;1;48405;R$0,00;R$105,00;R$105,00
426;1;1;48436;R$0,00;R$105,00;R$105,00
426;1;1;48503;R$0,00;R$105,00;R$105,00
426;1;1;48515;R$0,00;R$105,00;R$105,00
426;1;1;48540;R$0,00;R$105,00;R$105,00
426;1;1;48587;R$0,00;R$105,00;R$105,00
426;1;1;50630;R$0,00;R$106,00;R$106,00
426;1;1;50823;R$0,00;R$106,00;R$106,00
426;1;1;50997;R$0,00;R$109,00;R$109,00
426;1;1;51123;R$0,00;R$109,00;R$109,00
426;1;1;51240;R$0,00;R$109,00;R$109,00
426;1;1;51280;R$0,00;R$109,00;R$109,00
426;1;1;51651;R$0,00;R$111,00;R$111,00
426;1;1;51698;R$0,00;R$111,00;R$111,00
426;1;1;51931;R$0,00;R$111,00;R$111,00
426;1;1;51964;R$0,00;R$111,00;R$111,00
426;1;1;52014;R$0,00;R$111,00;R$111,00
426;1;1;52070;R$0,00;R$111,00;R$111,00
426;1;1;52206;R$0,00;R$111,00;R$111,00
426;1;1;52207;R$0,00;R$111,00;R$111,00
426;1;1;52212;R$0,00;R$111,00;R$111,00
426;1;1;52236;R$0,00;R$111,00;R$111,00
426;1;1;52250;R$0,00;R$111,00;R$111,00
426;1;1;52293;R$0,00;R$111,00;R$111,00
426;1;1;52457;R$0,00;R$111,00;R$111,00
426;1;1;52465;R$0,00;R$111,00;R$111,00
426;1;1;52493;R$0,00;R$111,00;R$111,00
426;1;1;52525;R$0,00;R$111,00;R$111,00
426;1;1;52543;R$0,00;R$111,00;R$111,00
426;1;1;52569;R$0,00;R$111,00;R$111,00
426;1;1;52589;R$0,00;R$111,00;R$111,00
426;1;1;52614;R$0,00;R$111,00;R$111,00
426;1;1;52648;R$0,00;R$111,00;R$111,00
426;1;1;52658;R$0,00;R$111,00;R$111,00
426;1;1;52677;R$0,00;R$111,00;R$111,00
426;1;1;52680;R$0,00;R$111,00;R$111,00
426;1;1;52688;R$0,00;R$111,00;R$111,00
426;1;1;52739;R$0,00;R$111,00;R$111,00
426;1;1;52744;R$0,00;R$111,00;R$111,00
426;1;1;52782;R$0,00;R$111,00;R$111,00
426;1;1;52812;R$0,00;R$111,00;R$111,00
426;1;1;52854;R$0,00;R$111,00;R$111,00
426;1;1;52868;R$0,00;R$111,00;R$111,00
426;1;1;52899;R$0,00;R$111,00;R$111,00
426;1;1;52902;R$0,00;R$111,00;R$111,00
426;1;1;52975;R$0,00;R$111,00;R$111,00
426;1;1;52990;R$0,00;R$111,00;R$111,00
426;1;1;52996;R$0,00;R$111,00;R$111,00
426;1;1;53008;R$0,00;R$111,00;R$111,00
426;1;1;53041;R$0,00;R$111,00;R$111,00
426;1;1;53066;R$0,00;R$111,00;R$111,00
426;1;1;53229;R$0,00;R$111,00;R$111,00
426;1;1;53396;R$0,00;R$111,00;R$111,00
426;1;2;47006;R$0,00;R$105,00;R$105,00
426;1;2;47592;R$0,00;R$105,00;R$105,00
426;1;2;47631;R$0,00;R$105,00;R$105,00
426;1;2;47654;R$0,00;R$105,00;R$105,00
426;1;2;47685;R$0,00;R$105,00;R$105,00
426;1;2;47729;R$0,00;R$105,00;R$105,00
426;1;2;47780;R$0,00;R$105,00;R$105,00
426;1;2;47783;R$0,00;R$105,00;R$105,00
426;1;2;47847;R$0,00;R$105,00;R$105,00
426;1;2;47860;R$0,00;R$105,00;R$105,00
426;1;2;47863;R$0,00;R$105,00;R$105,00
426;1;2;47900;R$0,00;R$105,00;R$105,00
426;1;2;48010;R$0,00;R$105,00;R$105,00
426;1;2;48099;R$0,00;R$105,00;R$105,00
426;1;2;48221;R$0,00;R$105,00;R$105,00
426;1;2;48261;R$0,00;R$105,00;R$105,00
426;1;2;48271;R$0,00;R$105,00;R$105,00
426;1;2;48331;R$0,00;R$105,00;R$105,00
426;1;2;48356;R$0,00;R$105,00;R$105,00
426;1;2;48591;R$0,00;R$105,00;R$105,00
426;1;2;51717;R$0,00;R$111,00;R$111,00
426;1;2;51731;R$0,00;R$111,00;R$111,00
426;1;2;51942;R$0,00;R$111,00;R$111,00
426;1;2;52129;R$0,00;R$111,00;R$111,00
426;1;2;52460;R$0,00;R$111,00;R$111,00
426;1;2;52468;R$0,00;R$111,00;R$111,00
426;1;2;52514;R$0,00;R$111,00;R$111,00
426;1;2;52539;R$0,00;R$111,00;R$111,00
426;1;2;52566;R$0,00;R$111,00;R$111,00
426;1;2;52617;R$0,00;R$111,00;R$111,00
426;1;2;52673;R$0,00;R$111,00;R$111,00
426;1;2;52780;R$0,00;R$111,00;R$111,00
426;1;2;52897;R$0,00;R$111,00;R$111,00
426;1;2;52934;R$0,00;R$111,00;R$111,00
426;1;2;52994;R$0,00;R$111,00;R$111,00
426;1;2;53056;R$0,00;R$111,00;R$111,00
426;1;2;53060;R$0,00;R$111,00;R$111,00
426;1;2;53137;R$0,00;R$111,00;R$111,00
426;1;2;53213;R$0,00;R$111,00;R$111,00
426;1;2;53301;R$0,00;R$111,00;R$111,00
426;1;2;53332;R$0,00;R$111,00;R$111,00
426;1;2;53340;R$0,00;R$111,00;R$111,00
426;1;2;53347;R$0,00;R$111,00;R$111,00
426;1;2;53358;R$0,00;R$111,00;R$111,00
426;1;2;53371;R$0,00;R$111,00;R$111,00
426;1;2;53381;R$0,00;R$111,00;R$111,00
426;1;2;53414;R$0,00;R$111,00;R$111,00
426;1;3;47169;R$0,00;R$105,00;R$105,00
426;1;3;47661;R$0,00;R$105,00;R$105,00
426;1;3;48081;R$0,00;R$105,00;R$105,00
426;1;3;48299;R$0,00;R$105,00;R$105,00
426;1;3;48305;R$0,00;R$105,00;R$105,00
426;1;3;50726;R$0,00;R$106,00;R$106,00
426;1;3;50966;R$4,00;R$105,00;R$109,00
426;1;3;51070;R$0,00;R$109,00;R$109,00
426;1;3;51204;R$0,00;R$109,00;R$109,00
426;1;3;51649;R$0,00;R$111,00;R$111,00
426;1;3;51779;R$0,00;R$111,00;R$111,00
426;1;3;51969;R$0,00;R$111,00;R$111,00
426;1;3;52121;R$0,00;R$111,00;R$111,00
426;1;3;52143;R$0,00;R$111,00;R$111,00
426;1;3;52472;R$0,00;R$111,00;R$111,00
426;1;3;52562;R$0,00;R$111,00;R$111,00
426;1;3;52925;R$0,00;R$111,00;R$111,00
426;1;3;52953;R$0,00;R$112,00;R$112,00
426;1;3;53108;R$0,00;R$111,00;R$111,00
426;1;3;53116;R$0,00;R$111,00;R$111,00
426;1;3;53122;R$0,00;R$111,00;R$111,00
426;1;3;53221;R$0,00;R$111,00;R$111,00
426;1;4;47524;R$0,00;R$105,00;R$105,00
426;1;4;47869;R$0,00;R$105,00;R$105,00
426;1;4;52181;R$0,00;R$111,00;R$111,00
426;1;4;52629;R$0,00;R$111,00;R$111,00
426;1;4;52631;R$0,00;R$111,00;R$111,00
426;1;4;53156;R$0,00;R$111,00;R$111,00
426;1;4;53167;R$0,00;R$111,00;R$111,00
426;1;5;53064;R$0,00;R$111,00;R$111,00
426;1;5;53255;R$0,00;R$111,00;R$111,00
426;1;6;51129;R$0,00;R$109,00;R$109,00
426;1;8;47909;R$0,00;R$105,00;R$105,00
426;1;10;48472;R$0,00;R$101,00;R$101,00
426;1;13;48552;R$0,00;R$105,00;R$105,00
426;2;1;47134;R$0,00;R$210,00;R$105,00
426;2;1;47274;R$0,00;R$210,00;R$105,00
426;2;1;47395;R$0,00;R$210,00;R$105,00
426;2;1;47413;R$0,00;R$210,00;R$105,00
426;2;1;47582;R$0,00;R$210,00;R$105,00
426;2;1;47692;R$0,00;R$210,00;R$105,00
426;2;1;47798;R$0,00;R$210,00;R$105,00
426;2;1;47820;R$0,00;R$210,00;R$105,00
426;2;1;47838;R$0,00;R$210,00;R$105,00
426;2;1;47895;R$0,00;R$210,00;R$105,00
426;2;1;47913;R$0,00;R$210,00;R$105,00
426;2;1;48031;R$0,00;R$210,00;R$105,00
426;2;1;48103;R$0,00;R$210,00;R$105,00
426;2;1;48184;R$0,00;R$210,00;R$105,00
426;2;1;48346;R$0,00;R$210,00;R$105,00
426;2;1;48403;R$0,00;R$210,00;R$105,00
426;2;1;48529;R$0,00;R$210,00;R$105,00
426;2;1;48722;R$0,00;R$210,00;R$105,00
426;2;1;48755;R$0,00;R$210,00;R$105,00
426;2;1;49007;R$0,00;R$210,00;R$105,00
426;2;1;51126;R$0,00;R$218,00;R$109,00
426;2;1;51256;R$0,00;R$218,00;R$109,00
426;2;1;51604;R$0,00;R$222,00;R$111,00
426;2;1;51792;R$0,00;R$222,00;R$111,00
426;2;1;51890;R$0,00;R$222,00;R$111,00
426;2;1;51894;R$0,00;R$222,00;R$111,00
426;2;1;51917;R$0,00;R$222,00;R$111,00
426;2;1;52144;R$0,00;R$222,00;R$111,00
426;2;1;52167;R$0,00;R$222,00;R$111,00
426;2;1;52201;R$0,00;R$222,00;R$111,00
426;2;1;52497;R$0,00;R$222,00;R$111,00
426;2;1;52573;R$0,00;R$222,00;R$111,00
426;2;1;52602;R$0,00;R$222,00;R$111,00
426;2;1;52646;R$0,00;R$222,00;R$111,00
426;2;1;52681;R$0,00;R$222,00;R$111,00
426;2;1;52684;R$0,00;R$222,00;R$111,00
426;2;1;52709;R$0,00;R$222,00;R$111,00
426;2;1;52752;R$0,00;R$222,00;R$111,00
426;2;1;52874;R$0,00;R$222,00;R$111,00
426;2;1;52918;R$0,00;R$222,00;R$111,00
426;2;1;52952;R$0,00;R$222,00;R$111,00
426;2;1;52971;R$0,00;R$222,00;R$111,00
426;2;1;53024;R$0,00;R$222,00;R$111,00
426;2;1;53026;R$0,00;R$222,00;R$111,00
426;2;1;53052;R$0,00;R$222,00;R$111,00
426;2;1;53106;R$0,00;R$222,00;R$111,00
426;2;1;53111;R$0,00;R$222,00;R$111,00
426;2;1;53228;R$0,00;R$222,00;R$111,00
426;2;1;53338;R$0,00;R$222,00;R$111,00
426;2;1;53388;R$0,00;R$222,00;R$111,00
426;2;2;47004;R$0,00;R$210,00;R$105,00
426;2;2;47221;R$0,00;R$210,00;R$105,00
426;2;2;47314;R$0,00;R$210,00;R$105,00
426;2;2;47577;R$0,00;R$210,00;R$105,00
426;2;2;47630;R$0,00;R$210,00;R$105,00
426;2;2;47756;R$0,00;R$210,00;R$105,00
426;2;2;47927;R$0,00;R$210,00;R$105,00
426;2;2;51713;R$0,00;R$222,00;R$111,00
426;2;2;51714;R$0,00;R$222,00;R$111,00
426;2;2;51735;R$0,00;R$222,00;R$111,00
426;2;2;51900;R$0,00;R$222,00;R$111,00
426;2;2;52839;R$0,00;R$222,00;R$111,00
426;2;2;52883;R$0,00;R$222,00;R$111,00
426;2;2;52903;R$0,00;R$222,00;R$111,00
426;2;2;53103;R$0,00;R$222,00;R$111,00
426;2;2;53242;R$0,00;R$222,00;R$111,00
426;2;2;53248;R$0,00;R$222,00;R$111,00
426;2;2;53355;R$0,00;R$222,00;R$111,00
426;2;3;47672;R$0,00;R$210,00;R$105,00
426;2;3;48502;R$0,00;R$210,00;R$105,00
426;2;3;51277;R$0,00;R$218,00;R$109,00
426;2;3;52557;R$0,00;R$222,00;R$111,00
426;2;4;52077;R$0,00;R$222,00;R$111,00
426;2;4;52733;R$0,00;R$222,00;R$111,00
426;2;4;53205;R$0,00;R$222,00;R$111,00
426;2;5;52869;R$0,00;R$222,00;R$111,00
426;2;9;52125;R$0,00;R$222,00;R$111,00
426;2;10;51974;R$0,00;R$222,00;R$111,00
426;2;12;51150;R$0,00;R$218,00;R$109,00
426;2;14;48501;R$0,00;R$210,00;R$105,00
426;3;1;47676;R$0,00;R$315,00;R$105,00
426;3;1;47822;R$0,00;R$315,00;R$105,00
426;3;1;47837;R$0,00;R$315,00;R$105,00
426;3;1;47922;R$0,00;R$303,00;R$101,00
426;3;1;48038;R$0,00;R$315,00;R$105,00
426;3;1;48125;R$0,00;R$318,00;R$106,00
426;3;1;48145;R$0,00;R$315,00;R$105,00
426;3;1;48199;R$0,00;R$315,00;R$105,00
426;3;1;48342;R$0,00;R$315,00;R$105,00
426;3;1;48466;R$0,00;R$315,00;R$105,00
426;3;1;48790;R$0,00;R$315,00;R$105,00
426;3;1;50750;R$0,00;R$318,00;R$106,00
426;3;1;51130;R$0,00;R$327,00;R$109,00
426;3;1;52533;R$0,00;R$333,00;R$111,00
426;3;1;52536;R$0,00;R$333,00;R$111,00
426;3;1;52659;R$0,00;R$333,00;R$111,00
426;3;1;52718;R$0,00;R$333,00;R$111,00
426;3;1;52863;R$0,00;R$333,00;R$111,00
426;3;1;53004;R$0,00;R$333,00;R$111,00
426;3;1;53044;R$0,00;R$333,00;R$111,00
426;3;1;53197;R$0,00;R$333,00;R$111,00
426;3;1;53260;R$0,00;R$333,00;R$111,00
426;3;1;53359;R$0,00;R$333,00;R$111,00
426;3;1;53446;R$0,00;R$333,00;R$111,00
426;3;2;48131;R$0,00;R$315,00;R$105,00
426;3;2;51261;R$0,00;R$327,00;R$109,00
426;3;2;52078;R$0,00;R$333,00;R$111,00
426;3;2;52283;R$0,00;R$333,00;R$111,00
426;3;2;52285;R$0,00;R$333,00;R$111,00
426;3;3;51716;R$0,00;R$333,00;R$111,00
426;3;3;53202;R$0,00;R$333,00;R$111,00
426;3;3;53273;R$0,00;R$333,00;R$111,00
426;3;3;53447;R$0,00;R$333,00;R$111,00
426;3;4;51830;R$0,00;R$333,00;R$111,00
426;3;4;51889;R$0,00;R$333,00;R$111,00
426;3;4;51903;R$0,00;R$333,00;R$111,00
426;3;10;47670;R$0,00;R$303,00;R$101,00
426;3;10;51877;R$0,00;R$333,00;R$111,00
426;3;19;53319;R$0,00;R$333,00;R$111,00
426;4;1;47665;R$0,00;R$404,00;R$101,00
426;4;1;48087;R$0,00;R$420,00;R$105,00
426;4;1;48415;R$0,00;R$420,00;R$105,00
426;4;1;50724;R$0,00;R$423,99;R$106,00
426;4;1;50950;R$0,00;R$435,99;R$109,00
426;4;1;51685;R$0,00;R$444,00;R$111,00
426;4;1;52182;R$0,00;R$444,00;R$111,00
426;4;1;52441;R$0,00;R$448,00;R$112,00
426;4;1;52477;R$0,00;R$444,00;R$111,00
426;4;1;52690;R$0,00;R$444,00;R$111,00
426;4;1;52901;R$0,00;R$444,00;R$111,00
426;4;1;52986;R$0,00;R$444,00;R$111,00
426;4;1;53032;R$0,00;R$444,00;R$111,00
426;4;1;53129;R$0,00;R$444,00;R$111,00
426;4;1;53134;R$0,00;R$444,00;R$111,00
426;4;2;47407;R$0,00;R$404,00;R$101,00
426;4;2;48161;R$0,00;R$420,00;R$105,00
426;4;2;51873;R$0,00;R$444,00;R$111,00
426;4;2;51967;R$0,00;R$444,00;R$111,00
426;4;2;52447;R$0,00;R$444,00;R$111,00
426;4;2;52470;R$0,00;R$444,00;R$111,00
426;4;2;53357;R$0,00;R$444,00;R$111,00
426;5;1;47667;R$0,00;R$505,00;R$101,00
426;5;1;48073;R$20,00;R$505,00;R$105,00
426;5;1;48382;R$20,00;R$505,00;R$105,00
426;5;1;48440;R$20,00;R$505,00;R$105,00
426;5;1;48445;R$0,00;R$505,00;R$101,00
426;5;1;48447;R$20,00;R$505,00;R$105,00
426;5;1;48598;R$0,00;R$515,00;R$103,00
426;5;1;48910;R$20,00;R$505,00;R$105,00
426;5;1;50815;R$0,00;R$515,00;R$103,00
426;5;1;52301;R$0,00;R$555,00;R$111,00
426;5;1;52523;R$0,00;R$555,00;R$111,00
426;5;1;52606;R$0,00;R$555,00;R$111,00
426;5;1;52723;R$0,00;R$555,00;R$111,00
426;5;1;52746;R$0,00;R$555,00;R$111,00
426;5;1;52747;R$0,00;R$555,00;R$111,00
426;5;1;52943;R$0,00;R$555,00;R$111,00
426;5;1;52954;R$0,00;R$555,00;R$111,00
426;5;1;53140;R$0,00;R$555,00;R$111,00
426;5;1;53164;R$0,00;R$555,00;R$111,00
426;5;1;53175;R$0,00;R$555,00;R$111,00
426;5;1;53200;R$0,00;R$555,00;R$111,00
426;5;1;53360;R$0,00;R$555,00;R$111,00
426;5;1;53400;R$0,00;R$555,00;R$111,00
426;5;2;47228;R$20,00;R$505,00;R$105,00
426;5;2;47682;R$0,00;R$525,00;R$105,00
426;5;2;47893;R$20,00;R$505,00;R$105,00
426;5;2;48170;R$20,00;R$505,00;R$105,00
426;5;2;48239;R$20,00;R$505,00;R$105,00
426;5;2;48302;R$20,00;R$505,00;R$105,00
426;5;2;51260;R$0,00;R$545,00;R$109,00
426;5;2;53123;R$0,00;R$555,00;R$111,00
426;5;3;53036;R$0,00;R$555,00;R$111,00
426;5;3;53157;R$0,00;R$555,00;R$111,00
426;5;4;47641;R$20,00;R$505,00;R$105,00
426;5;4;48257;R$20,00;R$505,00;R$105,00
426;5;5;53087;R$0,00;R$555,00;R$111,00
426;6;1;47696;R$0,00;R$630,00;R$105,00
426;6;1;51721;R$0,00;R$666,00;R$111,00
426;6;1;52425;R$0,00;R$666,00;R$111,00
426;6;1;52716;R$0,00;R$666,00;R$111,00
426;6;1;52834;R$0,00;R$666,00;R$111,00
426;6;1;53189;R$0,00;R$666,00;R$111,00
426;6;1;53192;R$0,00;R$666,00;R$111,00
426;6;2;47856;R$24,00;R$606,00;R$105,00
426;6;3;53058;R$0,00;R$666,00;R$111,00
426;6;6;47439;R$24,00;R$606,00;R$105,00
426;6;12;53290;R$0,00;R$666,00;R$111,00
426;7;1;48557;R$28,00;R$707,00;R$105,00
426;7;1;52654;R$0,00;R$777,00;R$111,00
426;7;1;52797;R$0,00;R$784,00;R$112,00
426;7;1;53457;R$0,00;R$784,00;R$112,00
426;7;4;53441;R$0,00;R$777,00;R$111,00
426;7;9;53046;R$0,00;R$777,00;R$111,00
426;8;1;51137;R$0,00;R$872,00;R$109,00
426;8;1;51179;R$0,00;R$871,99;R$109,00
426;8;1;51216;R$0,00;R$872,00;R$109,00
426;8;1;51880;R$0,00;R$888,00;R$111,00
426;8;1;53145;R$0,00;R$888,00;R$111,00
426;8;3;53341;R$0,00;R$888,00;R$111,00
426;8;3;53354;R$0,00;R$888,00;R$111,00
426;8;4;52339;R$0,00;R$888,00;R$111,00
426;8;10;52604;R$0,00;R$888,00;R$111,00
426;9;1;52860;R$0,00;R$999,00;R$111,00
426;9;1;53265;R$0,00;R$999,00;R$111,00
426;10;1;47579;R$0,00;R$990,00;R$99,00
426;10;1;47581;R$59,95;R$990,05;R$105,00
426;10;1;47587;R$0,00;R$1.050,00;R$105,00
426;10;1;47601;R$59,95;R$990,05;R$105,00
426;10;1;47617;R$59,95;R$990,05;R$105,00
426;10;1;47766;R$59,95;R$990,05;R$105,00
426;10;1;47890;R$0,00;R$990,00;R$99,00
426;10;1;48148;R$59,95;R$990,05;R$105,00
426;10;1;48178;R$0,00;R$1.050,00;R$105,00
426;10;1;48189;R$0,00;R$990,00;R$99,00
426;10;1;48318;R$59,95;R$990,05;R$105,00
426;10;1;48320;R$0,00;R$980,00;R$98,00
426;10;1;48383;R$59,95;R$990,05;R$105,00
426;10;1;48398;R$59,95;R$990,05;R$105,00
426;10;1;51009;R$0,00;R$1.089,98;R$109,00
426;10;1;51770;R$0,00;R$1.110,00;R$111,00
426;10;1;51938;R$0,00;R$1.110,00;R$111,00
426;10;1;52429;R$0,00;R$1.110,00;R$111,00
426;10;1;52717;R$0,00;R$1.110,00;R$111,00
426;10;1;52898;R$0,00;R$1.110,00;R$111,00
426;10;1;53233;R$0,00;R$1.110,00;R$111,00
426;10;1;53322;R$0,00;R$1.110,00;R$111,00
426;10;1;53456;R$0,00;R$1.110,00;R$111,00
426;10;2;48056;R$0,00;R$990,00;R$99,00
426;10;2;48135;R$59,95;R$990,05;R$105,00
426;10;2;51574;R$0,00;R$1.110,00;R$111,00
426;10;2;52567;R$0,00;R$1.110,00;R$111,00
426;10;2;53390;R$0,00;R$1.110,00;R$111,00
426;10;3;47267;R$59,95;R$990,05;R$105,00
426;10;3;48252;R$59,95;R$990,05;R$105,00
426;10;3;48304;R$0,00;R$1.030,00;R$103,00
426;10;3;52560;R$0,00;R$1.110,00;R$111,00
426;10;4;47666;R$59,95;R$990,05;R$105,00
426;10;4;52625;R$0,00;R$1.110,00;R$111,00
426;10;6;47326;R$59,95;R$990,05;R$105,00
426;11;1;53089;R$0,00;R$1.221,00;R$111,00
426;11;2;53236;R$0,00;R$1.221,00;R$111,00
426;12;1;47591;R$0,00;R$54,00;R$4,50
426;12;1;47695;R$0,00;R$54,00;R$4,50
426;12;1;48032;R$0,00;R$54,00;R$4,50
426;12;1;52687;R$0,00;R$55,92;R$4,66
426;12;1;52816;R$0,00;R$1.332,00;R$111,00
426;12;1;52884;R$0,00;R$1.332,00;R$111,00
426;12;2;48106;R$0,00;R$54,00;R$4,50
426;12;3;52907;R$0,00;R$57,00;R$4,75
426;12;3;52947;R$0,00;R$57,00;R$4,75
426;13;1;53176;R$0,00;R$1.443,00;R$111,00
426;14;1;52106;R$0,00;R$1.554,00;R$111,00
426;14;3;51763;R$0,00;R$1.554,00;R$111,00
426;15;1;47750;R$0,00;R$1.575,00;R$105,00
426;15;1;47918;R$89,93;R$1.485,07;R$105,00
426;15;1;48060;R$0,00;R$1.485,00;R$99,00
426;15;1;51764;R$0,00;R$1.665,00;R$111,00
426;15;1;52128;R$0,00;R$1.665,00;R$111,00
426;15;1;52311;R$0,00;R$1.665,00;R$111,00
426;15;1;52611;R$0,00;R$1.665,00;R$111,00
426;15;1;52861;R$0,00;R$1.665,00;R$111,00
426;15;1;53045;R$0,00;R$1.665,00;R$111,00
426;15;1;53436;R$0,00;R$1.665,00;R$111,00
426;15;2;47751;R$0,00;R$1.470,00;R$98,00
426;15;2;53190;R$0,00;R$1.665,00;R$111,00
426;20;1;52440;R$0,00;R$2.220,00;R$111,00
426;20;2;50753;R$0,00;R$2.040,00;R$102,00
426;20;2;51883;R$0,00;R$2.220,00;R$111,00
426;20;2;51884;R$0,00;R$2.220,00;R$111,00
426;20;2;52698;R$0,00;R$2.080,00;R$104,00
426;22;1;53339;R$0,00;R$2.442,00;R$111,00
426;22;32;52827;R$0,00;R$2.442,00;R$111,00
426;25;1;48215;R$100,00;R$2.525,00;R$105,00
426;25;1;52950;R$0,00;R$2.775,00;R$111,00
426;25;1;52977;R$0,00;R$2.800,00;R$112,00
426;30;1;48054;R$210,10;R$2.939,90;R$105,00
426;30;1;51887;R$0,00;R$3.330,00;R$111,00
426;30;1;53195;R$0,00;R$3.330,00;R$111,00
426;30;2;52246;R$0,00;R$3.330,00;R$111,00
426;30;2;53439;R$0,00;R$3.300,00;R$110,00
426;30;5;47529;R$0,00;R$2.940,00;R$98,00
426;32;1;51720;R$0,00;R$3.552,00;R$111,00
426;33;3;47527;R$0,00;R$3.168,00;R$96,00
426;40;1;47539;R$0,00;R$3.920,00;R$98,00
426;40;1;52666;R$0,00;R$4.440,00;R$111,00
426;40;1;53267;R$0,00;R$4.440,00;R$111,00
426;40;1;53443;R$0,00;R$4.440,00;R$111,00
426;42;1;48279;R$294,15;R$4.115,85;R$105,00
426;42;2;48325;R$294,15;R$4.115,85;R$105,00
426;42;3;51821;R$0,00;R$4.368,00;R$104,00
426;42;3;53274;R$0,00;R$4.578,00;R$109,00
426;50;1;47781;R$350,17;R$4.899,83;R$105,00
426;50;2;52656;R$0,00;R$5.550,00;R$111,00
426;50;6;47158;R$0,00;R$4.750,00;R$95,00
426;84;2;47250;R$0,00;R$8.064,00;R$96,00
426;100;1;52196;R$0,00;R$11.200,00;R$112,00
426;177;9;52843;R$0,00;R$19.824,00;R$112,00
426;210;1;50824;R$0,00;R$19.845,00;R$94,50
426;420;5;47259;R$0,00;R$39.900,00;R$95,00
426;462;2;50824;R$0,00;R$43.890,00;R$95,00
426;756;1;50691;R$0,00;R$71.820,00;R$95,00
426;756;1;51631;R$0,00;R$74.844,00;R$99,00
426;1260;1;51999;R$0,00;R$129.780,00;R$103,00
427;1;1;49111;R$0,00;R$10,75;R$10,75
427;1;1;49531;R$0,00;R$129,00;R$129,00
427;1;2;43973;R$0,00;R$129,00;R$129,00
427;1;2;45584;R$0,00;R$129,00;R$129,00
427;1;2;47186;R$0,00;R$129,00;R$129,00
427;1;2;49661;R$0,00;R$10,75;R$10,75
427;1;4;47912;R$0,00;R$11,90;R$11,90
427;1;5;46508;R$0,00;R$129,00;R$129,00
427;1;6;51785;R$0,00;R$129,00;R$129,00
427;1;7;46527;R$0,00;R$129,00;R$129,00
427;1;8;46422;R$0,00;R$129,00;R$129,00
427;1;9;43734;R$0,00;R$129,00;R$129,00
427;1;9;45563;R$0,00;R$129,00;R$129,00
427;1;12;43879;R$0,00;R$129,00;R$129,00
427;2;1;45852;R$0,00;R$258,00;R$129,00
427;2;2;44893;R$0,00;R$21,50;R$10,75
427;2;3;48067;R$0,00;R$258,00;R$129,00
427;2;3;51511;R$0,00;R$21,50;R$10,75
